conversation_id,utterance_id,turn_id,speaker,text,segments,split
dlg-5cf3ebf8-0155-48a2-8fed-7b37c61509b4,dlg-5cf3ebf8-0155-48a2-8fed-7b37c61509b4_4,4,USER,"Yep, Tom Hanks, Spielberg, YouTube.","[{""start_index"":5,""end_index"":14,""text"":""Tom Hanks"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":16,""end_index"":25,""text"":""Spielberg"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":27,""end_index"":34,""text"":""YouTube"",""annotations"":[{""name"":""movie_search.streaming_service""}]}]",train
dlg-5cf3ebf8-0155-48a2-8fed-7b37c61509b4,dlg-5cf3ebf8-0155-48a2-8fed-7b37c61509b4_5,5,USER,"Hopefully, a drama.","[{""start_index"":13,""end_index"":18,""text"":""drama"",""annotations"":[{""name"":""movie_search.genre""}]}]",train
dlg-5cf3ebf8-0155-48a2-8fed-7b37c61509b4,dlg-5cf3ebf8-0155-48a2-8fed-7b37c61509b4_7,7,USER,"Yep, that sounds like the kind of movie I'd like to watch. I never saw it. Yeah, I'll take it. Thank you. I'll watch it tonight on YouTube.","[{""start_index"":131,""end_index"":138,""text"":""YouTube"",""annotations"":[{""name"":""movie_search.streaming_service""}]}]",train
dlg-5cf3ebf8-0155-48a2-8fed-7b37c61509b4,dlg-5cf3ebf8-0155-48a2-8fed-7b37c61509b4_8,8,ASSISTANT,How about The Terminal?,"[{""start_index"":10,""end_index"":22,""text"":""The Terminal"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-5cf3ebf8-0155-48a2-8fed-7b37c61509b4,dlg-5cf3ebf8-0155-48a2-8fed-7b37c61509b4_10,10,USER,I'll take it. Terminal sounds good.,"[{""start_index"":14,""end_index"":22,""text"":""Terminal"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-5cf3ebf8-0155-48a2-8fed-7b37c61509b4,dlg-5cf3ebf8-0155-48a2-8fed-7b37c61509b4_11,11,ASSISTANT,"Okay, here is The Terminal link to watch it on Youtube.","[{""start_index"":18,""end_index"":26,""text"":""Terminal"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":47,""end_index"":54,""text"":""Youtube"",""annotations"":[{""name"":""movie_search.streaming_service""}]}]",train
dlg-5d0d2071-b0cd-4a0f-ab2a-6f215a0abf8d,dlg-5d0d2071-b0cd-4a0f-ab2a-6f215a0abf8d_5,5,USER,"I think I'd like to see a horror movie. But I don't want anything too long, so something that's under 2 hours.","[{""start_index"":26,""end_index"":32,""text"":""horror"",""annotations"":[{""name"":""movie_search.genre""}]},{""start_index"":96,""end_index"":109,""text"":""under 2 hours"",""annotations"":[{""name"":""movie_search.runtime""}]}]",validation
dlg-5d0d2071-b0cd-4a0f-ab2a-6f215a0abf8d,dlg-5d0d2071-b0cd-4a0f-ab2a-6f215a0abf8d_7,7,ASSISTANT,"I have found a few movies for you, Get out, Split, Rings, Underworld Blood Wars, The Shallows, The Conjuring 2.","[{""start_index"":35,""end_index"":42,""text"":""Get out"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":44,""end_index"":49,""text"":""Split"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":51,""end_index"":56,""text"":""Rings"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":58,""end_index"":79,""text"":""Underworld Blood Wars"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":81,""end_index"":93,""text"":""The Shallows"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":95,""end_index"":110,""text"":""The Conjuring 2"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",validation
dlg-5d0d2071-b0cd-4a0f-ab2a-6f215a0abf8d,dlg-5d0d2071-b0cd-4a0f-ab2a-6f215a0abf8d_8,8,USER,I will take the Rings.,"[{""start_index"":16,""end_index"":21,""text"":""Rings"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",validation
dlg-5d0d2071-b0cd-4a0f-ab2a-6f215a0abf8d,dlg-5d0d2071-b0cd-4a0f-ab2a-6f215a0abf8d_13,13,USER,Can you check if that's available on YouTube to watch online?,"[{""start_index"":37,""end_index"":44,""text"":""YouTube"",""annotations"":[{""name"":""movie_search.streaming_service""}]}]",validation
dlg-5d37b780-2d24-47cd-9f6f-623900a2b0f2,dlg-5d37b780-2d24-47cd-9f6f-623900a2b0f2_1,1,USER,When is Darkest Hour playing?,"[{""start_index"":8,""end_index"":20,""text"":""Darkest Hour"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-5d37b780-2d24-47cd-9f6f-623900a2b0f2,dlg-5d37b780-2d24-47cd-9f6f-623900a2b0f2_2,2,ASSISTANT,"The closest theater playing Darkest Hour is Regal Stadium 5. Today’s remaining show timings are 4:00 pm, 7:15 pm and 10 pm.","[{""start_index"":4,""end_index"":19,""text"":""closest theater"",""annotations"":[{""name"":""movie_search.name.theater""}]},{""start_index"":28,""end_index"":40,""text"":""Darkest Hour"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":44,""end_index"":59,""text"":""Regal Stadium 5"",""annotations"":[{""name"":""movie_search.name.theater""}]},{""start_index"":96,""end_index"":103,""text"":""4:00 pm"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":105,""end_index"":112,""text"":""7:15 pm"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":117,""end_index"":122,""text"":""10 pm"",""annotations"":[{""name"":""movie_search.time.start""}]}]",train
dlg-5d37b780-2d24-47cd-9f6f-623900a2b0f2,dlg-5d37b780-2d24-47cd-9f6f-623900a2b0f2_3,3,USER,"Alright, when is Jumanji playing?","[{""start_index"":17,""end_index"":24,""text"":""Jumanji"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-5d37b780-2d24-47cd-9f6f-623900a2b0f2,dlg-5d37b780-2d24-47cd-9f6f-623900a2b0f2_4,4,ASSISTANT,The closest theater playing Jumanji is Regal Stadium 5. There are several show timings today. The first one is at 3:15 pm. Would that work for you?,"[{""start_index"":28,""end_index"":35,""text"":""Jumanji"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":4,""end_index"":19,""text"":""closest theater"",""annotations"":[{""name"":""movie_search.location.theater""}]},{""start_index"":39,""end_index"":54,""text"":""Regal Stadium 5"",""annotations"":[{""name"":""movie_search.name.theater""}]},{""start_index"":114,""end_index"":121,""text"":""3:15 pm"",""annotations"":[{""name"":""movie_search.time.start""}]}]",train
dlg-5d37b780-2d24-47cd-9f6f-623900a2b0f2,dlg-5d37b780-2d24-47cd-9f6f-623900a2b0f2_6,6,ASSISTANT,It is also showing there at 6:15 pm and at 9 pm. Which of those works best?,"[{""start_index"":28,""end_index"":35,""text"":""6:15 pm"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":43,""end_index"":47,""text"":""9 pm"",""annotations"":[{""name"":""movie_search.time.start""}]}]",train
dlg-5d37b780-2d24-47cd-9f6f-623900a2b0f2,dlg-5d37b780-2d24-47cd-9f6f-623900a2b0f2_7,7,USER,"9:00 p.m., please. That'll work great. Thank you.","[{""start_index"":0,""end_index"":9,""text"":""9:00 p.m."",""annotations"":[{""name"":""movie_search.time.start""}]}]",train
dlg-5d37b780-2d24-47cd-9f6f-623900a2b0f2,dlg-5d37b780-2d24-47cd-9f6f-623900a2b0f2_8,8,ASSISTANT,"Great, we landed on the 9 p.m. showing at Regal Davis Stadium 5. Glad I could help.","[{""start_index"":24,""end_index"":30,""text"":""9 p.m."",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":42,""end_index"":63,""text"":""Regal Davis Stadium 5"",""annotations"":[{""name"":""movie_search.name.theater""}]}]",train
dlg-5d3a6ac8-3ecb-49cd-aade-b047a5a4cda1,dlg-5d3a6ac8-3ecb-49cd-aade-b047a5a4cda1_0,0,USER,Can you find me a drama in Santa Barbara theater for tonight?,"[{""start_index"":18,""end_index"":23,""text"":""drama"",""annotations"":[{""name"":""movie_search.genre""}]},{""start_index"":27,""end_index"":40,""text"":""Santa Barbara"",""annotations"":[{""name"":""movie_search.location.theater""}]}]",train
dlg-5d3a6ac8-3ecb-49cd-aade-b047a5a4cda1,dlg-5d3a6ac8-3ecb-49cd-aade-b047a5a4cda1_6,6,USER,I want to hear more about Gifted.,"[{""start_index"":26,""end_index"":32,""text"":""Gifted"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-5d3a6ac8-3ecb-49cd-aade-b047a5a4cda1,dlg-5d3a6ac8-3ecb-49cd-aade-b047a5a4cda1_7,7,ASSISTANT,"The drama that are playing right now in your area are Their Finest, The lost city of Z, Beauty and the Beast and Gifted. Would you like to hear more about any one of these?","[{""start_index"":4,""end_index"":9,""text"":""drama"",""annotations"":[{""name"":""movie_search.genre""}]},{""start_index"":54,""end_index"":66,""text"":""Their Finest"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":68,""end_index"":86,""text"":""The lost city of Z"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":88,""end_index"":108,""text"":""Beauty and the Beast"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":113,""end_index"":119,""text"":""Gifted"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-5d3a6ac8-3ecb-49cd-aade-b047a5a4cda1,dlg-5d3a6ac8-3ecb-49cd-aade-b047a5a4cda1_8,8,USER,I want to hear more about Gifted.,"[{""start_index"":26,""end_index"":32,""text"":""Gifted"",""annotations"":[{""name"":""movie_ticket.name.movie""}]}]",train
dlg-5d3a6ac8-3ecb-49cd-aade-b047a5a4cda1,dlg-5d3a6ac8-3ecb-49cd-aade-b047a5a4cda1_12,12,ASSISTANT,Frank Adler (Chris Evans) is a single man raising a child prodigy and his spirited young niece Mary (Mckenna Grace) in a coastal town in Florida.,"[{""start_index"":0,""end_index"":11,""text"":""Frank Adler"",""annotations"":[{""name"":""movie_search.character""}]},{""start_index"":13,""end_index"":24,""text"":""Chris Evans"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":95,""end_index"":99,""text"":""Mary"",""annotations"":[{""name"":""movie_search.character""}]},{""start_index"":101,""end_index"":114,""text"":""Mckenna Grace"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":121,""end_index"":144,""text"":""coastal town in Florida"",""annotations"":[{""name"":""movie_search.location.theater""}]}]",train
dlg-5d3a6ac8-3ecb-49cd-aade-b047a5a4cda1,dlg-5d3a6ac8-3ecb-49cd-aade-b047a5a4cda1_14,14,ASSISTANT,The movie showtimes are 5:15 PM or 7:30 PM.,"[{""start_index"":24,""end_index"":31,""text"":""5:15 PM"",""annotations"":[{""name"":""movie_search.time.start""}]},{""start_index"":35,""end_index"":42,""text"":""7:30 PM"",""annotations"":[{""name"":""movie_search.time.start""}]}]",train
dlg-5d3a6ac8-3ecb-49cd-aade-b047a5a4cda1,dlg-5d3a6ac8-3ecb-49cd-aade-b047a5a4cda1_15,15,USER,Okay. Book me two for 7:30 PM.,"[{""start_index"":14,""end_index"":17,""text"":""two"",""annotations"":[{""name"":""movie_ticket.num.tickets""}]},{""start_index"":22,""end_index"":29,""text"":""7:30 PM"",""annotations"":[{""name"":""movie_ticket.time.start""}]}]",train
dlg-5d3a6ac8-3ecb-49cd-aade-b047a5a4cda1,dlg-5d3a6ac8-3ecb-49cd-aade-b047a5a4cda1_19,19,ASSISTANT,You're total is $22.75 and I have emailed you the tickets. Do you need directions to the Metro 4 Theater?,"[{""start_index"":16,""end_index"":22,""text"":""$22.75"",""annotations"":[{""name"":""movie_search.price.ticket""}]},{""start_index"":0,""end_index"":57,""text"":""You're total is $22.75 and I have emailed you the tickets"",""annotations"":[{""name"":""movie_ticket.ticket_booking""}]},{""start_index"":89,""end_index"":104,""text"":""Metro 4 Theater"",""annotations"":[{""name"":""movie_ticket.name.theater""}]}]",train
dlg-5d415b45-6399-42c6-9114-1ffe4ba6b44d,dlg-5d415b45-6399-42c6-9114-1ffe4ba6b44d_3,3,USER,"I'm in the mood for something that's rated R, so maybe a drama or like action.","[{""start_index"":37,""end_index"":44,""text"":""rated R"",""annotations"":[{""name"":""movie_search.movie_rating""}]},{""start_index"":57,""end_index"":62,""text"":""drama"",""annotations"":[{""name"":""movie_search.genre""}]},{""start_index"":71,""end_index"":77,""text"":""action"",""annotations"":[{""name"":""movie_search.genre""}]}]",train
dlg-5d415b45-6399-42c6-9114-1ffe4ba6b44d,dlg-5d415b45-6399-42c6-9114-1ffe4ba6b44d_6,6,ASSISTANT,"How about the movies Moonlight or 10 Clover Lane, boardroom or Jackie?","[{""start_index"":21,""end_index"":30,""text"":""Moonlight"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":34,""end_index"":48,""text"":""10 Clover Lane"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":50,""end_index"":59,""text"":""boardroom"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":63,""end_index"":69,""text"":""Jackie"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-5d415b45-6399-42c6-9114-1ffe4ba6b44d,dlg-5d415b45-6399-42c6-9114-1ffe4ba6b44d_7,7,USER,I'll take 10 Clover Lane.,"[{""start_index"":10,""end_index"":24,""text"":""10 Clover Lane"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-5d415b45-6399-42c6-9114-1ffe4ba6b44d,dlg-5d415b45-6399-42c6-9114-1ffe4ba6b44d_12,12,ASSISTANT,On Google Play it is available from $12.99.,"[{""start_index"":3,""end_index"":14,""text"":""Google Play"",""annotations"":[{""name"":""movie_search.streaming_service""}]},{""start_index"":31,""end_index"":42,""text"":""from $12.99"",""annotations"":[{""name"":""movie_search.price.ticket""}]}]",train
dlg-5d5e9943-71c3-46a0-af78-498f81617803,dlg-5d5e9943-71c3-46a0-af78-498f81617803_4,4,USER,A comedy.,"[{""start_index"":2,""end_index"":8,""text"":""comedy"",""annotations"":[{""name"":""movie_search.genre""}]}]",train
dlg-5d5e9943-71c3-46a0-af78-498f81617803,dlg-5d5e9943-71c3-46a0-af78-498f81617803_6,6,USER,I like Reese Witherspoon.,"[{""start_index"":7,""end_index"":24,""text"":""Reese Witherspoon"",""annotations"":[{""name"":""movie_search.real_person""}]}]",train
dlg-5d5e9943-71c3-46a0-af78-498f81617803,dlg-5d5e9943-71c3-46a0-af78-498f81617803_8,8,ASSISTANT,I suggest a movie Hot Pursuit.,"[{""start_index"":18,""end_index"":29,""text"":""Hot Pursuit"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",train
dlg-5d5e9943-71c3-46a0-af78-498f81617803,dlg-5d5e9943-71c3-46a0-af78-498f81617803_12,12,USER,Yeah. Is it on iTunes?,"[{""start_index"":15,""end_index"":21,""text"":""iTunes"",""annotations"":[{""name"":""movie_search.streaming_service""}]}]",train
dlg-5d5e9943-71c3-46a0-af78-498f81617803,dlg-5d5e9943-71c3-46a0-af78-498f81617803_13,13,ASSISTANT,"Yes, it's available on iTunes.","[{""start_index"":23,""end_index"":29,""text"":""iTunes"",""annotations"":[{""name"":""movie_search.streaming_service""}]}]",train
dlg-5d6f9292-1874-4640-b4cf-86a1514afe79,dlg-5d6f9292-1874-4640-b4cf-86a1514afe79_3,3,USER,I would like to watch Lego Batman.,"[{""start_index"":22,""end_index"":33,""text"":""Lego Batman"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",test
dlg-5d6f9292-1874-4640-b4cf-86a1514afe79,dlg-5d6f9292-1874-4640-b4cf-86a1514afe79_4,4,ASSISTANT,Lego Batman isn't in theaters right now.,"[{""start_index"":0,""end_index"":11,""text"":""Lego Batman"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",test
dlg-5d6f9292-1874-4640-b4cf-86a1514afe79,dlg-5d6f9292-1874-4640-b4cf-86a1514afe79_7,7,USER,I would like to watch the new XXX movie.,"[{""start_index"":30,""end_index"":33,""text"":""XXX"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",test
dlg-5d6f9292-1874-4640-b4cf-86a1514afe79,dlg-5d6f9292-1874-4640-b4cf-86a1514afe79_9,9,USER,I would like to watch A Dog's Purpose.,"[{""start_index"":22,""end_index"":37,""text"":""A Dog's Purpose"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",test
dlg-5d6f9292-1874-4640-b4cf-86a1514afe79,dlg-5d6f9292-1874-4640-b4cf-86a1514afe79_11,11,USER,"A Dog's Purpose, What time does it play?","[{""start_index"":0,""end_index"":15,""text"":""A Dog's Purpose"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",test
dlg-5d6f9292-1874-4640-b4cf-86a1514afe79,dlg-5d6f9292-1874-4640-b4cf-86a1514afe79_12,12,ASSISTANT,Did you say A Dog's Purpose?,"[{""start_index"":12,""end_index"":27,""text"":""A Dog's Purpose"",""annotations"":[{""name"":""movie_search.name.movie""}]}]",test
dlg-5d6f9292-1874-4640-b4cf-86a1514afe79,dlg-5d6f9292-1874-4640-b4cf-86a1514afe79_16,16,ASSISTANT,A Dog's Purpose has a 3.7 out of 10 on IMDb. And a 34% on Rotten tomatoes.,"[{""start_index"":0,""end_index"":15,""text"":""A Dog's Purpose"",""annotations"":[{""name"":""movie_search.name.movie""}]},{""start_index"":22,""end_index"":43,""text"":""3.7 out of 10 on IMDb"",""annotations"":[{""name"":""movie_search.critic_rating""}]},{""start_index"":51,""end_index"":73,""text"":""34% on Rotten tomatoes"",""annotations"":[{""name"":""movie_search.critic_rating""}]}]",test
dlg-5d6f9292-1874-4640-b4cf-86a1514afe79,dlg-5d6f9292-1874-4640-b4cf-86a1514afe79_17,17,ASSISTANT,And a 34% on Rotten tomatoes.,"[{""start_index"":6,""end_index"":28,""text"":""34% on Rotten tomatoes"",""annotations"":[{""name"":""movie_search.critic_rating""}]}]",test
dlg-5d6f9292-1874-4640-b4cf-86a1514afe79,dlg-5d6f9292-1874-4640-b4cf-86a1514afe79_19,19,ASSISTANT,"The actors are Dennis Quaid, Britt Robertson and Josh Gad.","[{""start_index"":15,""end_index"":27,""text"":""Dennis Quaid"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":29,""end_index"":44,""text"":""Britt Robertson"",""annotations"":[{""name"":""movie_search.real_person""}]},{""start_index"":49,""end_index"":57,""text"":""Josh Gad"",""annotations"":[{""name"":""movie_search.real_person""}]}]",test
dlg-5d6f9292-1874-4640-b4cf-86a1514afe79,dlg-5d6f9292-1874-4640-b4cf-86a1514afe79_21,21,ASSISTANT,The director is Lasse Hallstrom.,"[{""start_index"":16,""end_index"":31,""text"":""Lasse Hallstrom"",""annotations"":[{""name"":""movie_search.real_person""}]}]",test
dlg-5d6f9292-1874-4640-b4cf-86a1514afe79,dlg-5d6f9292-1874-4640-b4cf-86a1514afe79_23,23,ASSISTANT,The closest theater playing to you is Century Cinemas 16.,"[{""start_index"":38,""end_index"":56,""text"":""Century Cinemas 16"",""annotations"":[{""name"":""movie_search.name.theater""}]}]",test
