conversation_id,example_id,source_id,input_text,target_text,split
dlg-7cceb03b-e71c-4ed5-a8e5-47da484a7cc7,dlg-7cceb03b-e71c-4ed5-a8e5-47da484a7cc7_2_8__g1,dlg-7cceb03b-e71c-4ed5-a8e5-47da484a7cc7_2_8,Here is gorgeous by Taylor Swift. Here is Teardrops On My Guitar by Taylor Swift.,I have provided gorgeous by Taylor Swift and Teardrops On My Guitar by Taylor Swift.,train
dlg-7cceb03b-e71c-4ed5-a8e5-47da484a7cc7,dlg-7cceb03b-e71c-4ed5-a8e5-47da484a7cc7_2_8__g2,dlg-7cceb03b-e71c-4ed5-a8e5-47da484a7cc7_2_8,Here is gorgeous by Taylor Swift. Here is Teardrops On My Guitar by Taylor Swift.,Here are the songs gorgeous by Taylor Swift and Teardrops On My Guitar by Taylor Swift.,train
dlg-7cceb03b-e71c-4ed5-a8e5-47da484a7cc7,dlg-7cceb03b-e71c-4ed5-a8e5-47da484a7cc7_9_12__g1,dlg-7cceb03b-e71c-4ed5-a8e5-47da484a7cc7_9_12,Here is You Belong With Me by Taylor Swift.,I have provided You Belong With Me by Taylor Swift for you.,train
dlg-7cceb03b-e71c-4ed5-a8e5-47da484a7cc7,dlg-7cceb03b-e71c-4ed5-a8e5-47da484a7cc7_9_12__g2,dlg-7cceb03b-e71c-4ed5-a8e5-47da484a7cc7_9_12,Here is You Belong With Me by Taylor Swift.,Here is the song You Belong With Me by Taylor Swift.,train
dlg-7ce1d844-8838-4b45-8df8-84c49d5da37c,dlg-7ce1d844-8838-4b45-8df8-84c49d5da37c_0_3__g1,dlg-7ce1d844-8838-4b45-8df8-84c49d5da37c_0_3,Sure. Just one moment. Here's Hella by Wale. Here's Black is Gold by Wale. Here's Hella by Wale. Here's Black is Gold by Wale.,Of course. Please hold on a second. Here is Hella by Wale. Here is Black is Gold by Wale. Here is Hella by Wale. Here is Black is Gold by Wale.,train
dlg-7ce1d844-8838-4b45-8df8-84c49d5da37c,dlg-7ce1d844-8838-4b45-8df8-84c49d5da37c_0_3__g2,dlg-7ce1d844-8838-4b45-8df8-84c49d5da37c_0_3,Sure. Just one moment. Here's Hella by Wale. Here's Black is Gold by Wale. Here's Hella by Wale. Here's Black is Gold by Wale.,Certainly. Just a moment. Here is Hella by Wale. Here is Black is Gold by Wale. Here is Hella by Wale. Here is Black is Gold by Wale.,train
dlg-7ce1d844-8838-4b45-8df8-84c49d5da37c,dlg-7ce1d844-8838-4b45-8df8-84c49d5da37c_4_5__g1,dlg-7ce1d844-8838-4b45-8df8-84c49d5da37c_4_5,Here's Lotus Flower Bomb by Wale.,I have Lotus Flower Bomb by Wale for you.,train
dlg-7ce1d844-8838-4b45-8df8-84c49d5da37c,dlg-7ce1d844-8838-4b45-8df8-84c49d5da37c_4_5__g2,dlg-7ce1d844-8838-4b45-8df8-84c49d5da37c_4_5,Here's Lotus Flower Bomb by Wale.,Here is the track Lotus Flower Bomb by Wale.,train
dlg-7d154bbc-1337-4514-b082-a1aa3c141ec7,dlg-7d154bbc-1337-4514-b082-a1aa3c141ec7_0_4__g1,dlg-7d154bbc-1337-4514-b082-a1aa3c141ec7_0_4,I agree but I prefer Hybrid Theory album.,"I agree, but I have a preference for the Hybrid Theory album.",train
dlg-7d154bbc-1337-4514-b082-a1aa3c141ec7,dlg-7d154bbc-1337-4514-b082-a1aa3c141ec7_0_4__g2,dlg-7d154bbc-1337-4514-b082-a1aa3c141ec7_0_4,I agree but I prefer Hybrid Theory album.,"I concur, though I prefer the Hybrid Theory album over it.",train
dlg-7d193ea7-9d04-4e15-a097-615e856bcf47,dlg-7d193ea7-9d04-4e15-a097-615e856bcf47_0_3__g1,dlg-7d193ea7-9d04-4e15-a097-615e856bcf47_0_3,Here's Consideration Rihanna Feat SZA. Here's Rihanna - Loveeee Song Ft. Future.,"I have Consideration by Rihanna featuring SZA here, along with Rihanna's Loveeee Song featuring Future.",validation
dlg-7d193ea7-9d04-4e15-a097-615e856bcf47,dlg-7d193ea7-9d04-4e15-a097-615e856bcf47_0_3__g2,dlg-7d193ea7-9d04-4e15-a097-615e856bcf47_0_3,Here's Consideration Rihanna Feat SZA. Here's Rihanna - Loveeee Song Ft. Future.,"Here is Consideration by Rihanna Feat SZA, and here is Rihanna - Loveeee Song Ft. Future.",validation
dlg-7d193ea7-9d04-4e15-a097-615e856bcf47,dlg-7d193ea7-9d04-4e15-a097-615e856bcf47_4_5__g1,dlg-7d193ea7-9d04-4e15-a097-615e856bcf47_4_5,Sure. Here's Rihanna - Love On The Brain. Do you need anything else?,Of course. Here is Love On The Brain by Rihanna. Is there anything else you need?,validation
dlg-7d193ea7-9d04-4e15-a097-615e856bcf47,dlg-7d193ea7-9d04-4e15-a097-615e856bcf47_4_5__g2,dlg-7d193ea7-9d04-4e15-a097-615e856bcf47_4_5,Sure. Here's Rihanna - Love On The Brain. Do you need anything else?,Certainly. I'm playing Rihanna - Love On The Brain for you. Would you like anything else?,validation
dlg-7d23da26-c01b-4e8e-acf0-f57799bce00b,dlg-7d23da26-c01b-4e8e-acf0-f57799bce00b_1_14__g1,dlg-7d23da26-c01b-4e8e-acf0-f57799bce00b_1_14,Have you heard of Insomnium? Or Metallica? What about absence? The Absence - Dead and Gone. Have you heard of burial in the sky? Burial In The Sky - Tesla.,"Are you familiar with Insomnium or Metallica? Also, what about absence? Specifically, The Absence - Dead and Gone. Have you ever heard of burial in the sky? I mean Burial In The Sky - Tesla.",train
dlg-7d23da26-c01b-4e8e-acf0-f57799bce00b,dlg-7d23da26-c01b-4e8e-acf0-f57799bce00b_1_14__g2,dlg-7d23da26-c01b-4e8e-acf0-f57799bce00b_1_14,Have you heard of Insomnium? Or Metallica? What about absence? The Absence - Dead and Gone. Have you heard of burial in the sky? Burial In The Sky - Tesla.,"Do you know of Insomnium or Metallica? How about absence? For instance, The Absence - Dead and Gone. Have you listened to burial in the sky? Specifically, Burial In The Sky - Tesla.",train
dlg-7d23da26-c01b-4e8e-acf0-f57799bce00b,dlg-7d23da26-c01b-4e8e-acf0-f57799bce00b_17_28__g1,dlg-7d23da26-c01b-4e8e-acf0-f57799bce00b_17_28,Have you heard of Neurosis? What about the cult of Luna? Cult of Luna - Heartbeats. Have you heard of Opeth? What about Mastodon? What about Mogwai? Mogwai - Take Me Somewhere Nice.,"Are you familiar with Neurosis? How about Cult of Luna? Specifically, Cult of Luna - Heartbeats. Have you listened to Opeth? What about Mastodon? And what about Mogwai? Specifically, Mogwai - Take Me Somewhere Nice.",train
dlg-7d23da26-c01b-4e8e-acf0-f57799bce00b,dlg-7d23da26-c01b-4e8e-acf0-f57799bce00b_17_28__g2,dlg-7d23da26-c01b-4e8e-acf0-f57799bce00b_17_28,Have you heard of Neurosis? What about the cult of Luna? Cult of Luna - Heartbeats. Have you heard of Opeth? What about Mastodon? What about Mogwai? Mogwai - Take Me Somewhere Nice.,Do you know Neurosis? What about the band Cult of Luna? Have you heard Cult of Luna - Heartbeats? Are you aware of Opeth? What about Mastodon? And what about Mogwai? Have you heard Mogwai - Take Me Somewhere Nice?,train
dlg-7d535c5b-9319-4120-ab25-cd4de0751225,dlg-7d535c5b-9319-4120-ab25-cd4de0751225_2_5__g1,dlg-7d535c5b-9319-4120-ab25-cd4de0751225_2_5,How about the song Party In The U.S.A. by Miley Cyrus? Here's the song Party In The U.S.A. by Miley Cyrus.,What do you think of Party In The U.S.A. by Miley Cyrus? Here is the song Party In The U.S.A. by Miley Cyrus.,test
dlg-7d535c5b-9319-4120-ab25-cd4de0751225,dlg-7d535c5b-9319-4120-ab25-cd4de0751225_2_5__g2,dlg-7d535c5b-9319-4120-ab25-cd4de0751225_2_5,How about the song Party In The U.S.A. by Miley Cyrus? Here's the song Party In The U.S.A. by Miley Cyrus.,How does the song Party In The U.S.A. by Miley Cyrus sound? I'm providing the song Party In The U.S.A. by Miley Cyrus for you.,test
dlg-7d535c5b-9319-4120-ab25-cd4de0751225,dlg-7d535c5b-9319-4120-ab25-cd4de0751225_6_10__g1,dlg-7d535c5b-9319-4120-ab25-cd4de0751225_6_10,How about the song TiK ToK by Kesha? Here's the song TiK ToK by Kesha.,What about the song TiK ToK by Kesha? Here is TiK ToK by Kesha.,test
dlg-7d535c5b-9319-4120-ab25-cd4de0751225,dlg-7d535c5b-9319-4120-ab25-cd4de0751225_6_10__g2,dlg-7d535c5b-9319-4120-ab25-cd4de0751225_6_10,How about the song TiK ToK by Kesha? Here's the song TiK ToK by Kesha.,How about Kesha's song TiK ToK? Here is the song TiK ToK by Kesha.,test
dlg-7d535c5b-9319-4120-ab25-cd4de0751225,dlg-7d535c5b-9319-4120-ab25-cd4de0751225_11_15__g1,dlg-7d535c5b-9319-4120-ab25-cd4de0751225_11_15,"How about the song Yeah! by Usher featuring Lil Jon, Ludacris? Here's the song Yeah! by Usher featuring Lil Jon, Ludacris.","What do you think of the song Yeah! by Usher featuring Lil Jon and Ludacris? Here is the song Yeah! by Usher featuring Lil Jon, Ludacris.",test
dlg-7d535c5b-9319-4120-ab25-cd4de0751225,dlg-7d535c5b-9319-4120-ab25-cd4de0751225_11_15__g2,dlg-7d535c5b-9319-4120-ab25-cd4de0751225_11_15,"How about the song Yeah! by Usher featuring Lil Jon, Ludacris? Here's the song Yeah! by Usher featuring Lil Jon, Ludacris.","How about listening to Yeah! by Usher featuring Lil Jon and Ludacris? Here is the track Yeah! by Usher featuring Lil Jon, Ludacris.",test
dlg-7d535c5b-9319-4120-ab25-cd4de0751225,dlg-7d535c5b-9319-4120-ab25-cd4de0751225_16_20__g1,dlg-7d535c5b-9319-4120-ab25-cd4de0751225_16_20,How about the song DJ Got Us Fallin' In Love featuring Pitbull by the same artist Usher. Here is the song DJ Got Us Fallin' In Love featuring Pitbull by Usher.,What about the song DJ Got Us Fallin' In Love featuring Pitbull by Usher? Here is DJ Got Us Fallin' In Love featuring Pitbull by Usher.,test
dlg-7d535c5b-9319-4120-ab25-cd4de0751225,dlg-7d535c5b-9319-4120-ab25-cd4de0751225_16_20__g2,dlg-7d535c5b-9319-4120-ab25-cd4de0751225_16_20,How about the song DJ Got Us Fallin' In Love featuring Pitbull by the same artist Usher. Here is the song DJ Got Us Fallin' In Love featuring Pitbull by Usher.,How about Usher's song DJ Got Us Fallin' In Love featuring Pitbull? I have provided the song DJ Got Us Fallin' In Love featuring Pitbull by Usher here.,test
dlg-7d796158-fd9f-43cd-8c61-1c884de7c775,dlg-7d796158-fd9f-43cd-8c61-1c884de7c775_1_4__g1,dlg-7d796158-fd9f-43cd-8c61-1c884de7c775_1_4,"Sure, let me find a song by Opeth. Here is Opeth - Porcelain Heart.","Certainly, I will look for a song by Opeth. Here is Opeth - Porcelain Heart.",train
dlg-7d796158-fd9f-43cd-8c61-1c884de7c775,dlg-7d796158-fd9f-43cd-8c61-1c884de7c775_1_4__g2,dlg-7d796158-fd9f-43cd-8c61-1c884de7c775_1_4,"Sure, let me find a song by Opeth. Here is Opeth - Porcelain Heart.","Of course, let me locate a track by Opeth for you. Here is Opeth - Porcelain Heart.",train
dlg-7d796158-fd9f-43cd-8c61-1c884de7c775,dlg-7d796158-fd9f-43cd-8c61-1c884de7c775_7_9__g1,dlg-7d796158-fd9f-43cd-8c61-1c884de7c775_7_9,Here is Opeth - Burden.,I have provided Opeth - Burden.,train
dlg-7d796158-fd9f-43cd-8c61-1c884de7c775,dlg-7d796158-fd9f-43cd-8c61-1c884de7c775_7_9__g2,dlg-7d796158-fd9f-43cd-8c61-1c884de7c775_7_9,Here is Opeth - Burden.,Here is the track Burden by Opeth.,train
dlg-7d796158-fd9f-43cd-8c61-1c884de7c775,dlg-7d796158-fd9f-43cd-8c61-1c884de7c775_12_14__g1,dlg-7d796158-fd9f-43cd-8c61-1c884de7c775_12_14,Here is Opeth - Burden (Solo Cover) - Backing Track.,I have provided the Opeth - Burden (Solo Cover) - Backing Track for you.,train
dlg-7d796158-fd9f-43cd-8c61-1c884de7c775,dlg-7d796158-fd9f-43cd-8c61-1c884de7c775_12_14__g2,dlg-7d796158-fd9f-43cd-8c61-1c884de7c775_12_14,Here is Opeth - Burden (Solo Cover) - Backing Track.,Here is the backing track for Opeth - Burden (Solo Cover).,train
dlg-7d814fa9-237c-4d7a-8c4b-c4d057e5fd1e,dlg-7d814fa9-237c-4d7a-8c4b-c4d057e5fd1e_1_3__g1,dlg-7d814fa9-237c-4d7a-8c4b-c4d057e5fd1e_1_3,Here's Harsh by Tool.,I have Harsh by Tool for you.,train
dlg-7d814fa9-237c-4d7a-8c4b-c4d057e5fd1e,dlg-7d814fa9-237c-4d7a-8c4b-c4d057e5fd1e_1_3__g2,dlg-7d814fa9-237c-4d7a-8c4b-c4d057e5fd1e_1_3,Here's Harsh by Tool.,Here is the song Harsh by Tool.,train
dlg-7d814fa9-237c-4d7a-8c4b-c4d057e5fd1e,dlg-7d814fa9-237c-4d7a-8c4b-c4d057e5fd1e_4_11__g1,dlg-7d814fa9-237c-4d7a-8c4b-c4d057e5fd1e_4_11,Here's Right in Two by Tool.,I have here Right in Two by Tool.,train
dlg-7d814fa9-237c-4d7a-8c4b-c4d057e5fd1e,dlg-7d814fa9-237c-4d7a-8c4b-c4d057e5fd1e_4_11__g2,dlg-7d814fa9-237c-4d7a-8c4b-c4d057e5fd1e_4_11,Here's Right in Two by Tool.,This is Right in Two by Tool.,train
dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65,dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65_0_2__g1,dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65_0_2,Beachy?,Beachy?,validation
dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65,dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65_0_2__g2,dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65_0_2,Beachy?,Is it beachy?,validation
dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65,dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65_4_7__g1,dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65_4_7,I will send the video of Metallica.,I'm going to send you the video of Metallica.,validation
dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65,dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65_4_7__g2,dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65_4_7,I will send the video of Metallica.,I will provide the Metallica video to you.,validation
dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65,dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65_8_11__g1,dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65_8_11,i will send the video of Master of Puppets.,I'm going to send you the video for Master of Puppets.,validation
dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65,dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65_8_11__g2,dlg-7d9a5ecd-d84a-4e1c-baa2-7135c427ae65_8_11,i will send the video of Master of Puppets.,I will provide the video of Master of Puppets.,validation
dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831,dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831_1_2__g1,dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831_1_2,Let me find something for you. I have found 3 Hour Medley of Christmas Songs.,I will look for something for you. I've located the 3 Hour Medley of Christmas Songs.,train
dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831,dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831_1_2__g2,dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831_1_2,Let me find something for you. I have found 3 Hour Medley of Christmas Songs.,Let me search for that. I have found the 3 Hour Medley of Christmas Songs for you.,train
dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831,dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831_3_6__g1,dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831_3_6,One moment. I have found Best 25 Classic Christmas Songs - Old Xmas Music List for Your Holiday.,Please hold on a moment. I have located the Best 25 Classic Christmas Songs - Old Xmas Music List for Your Holiday.,train
dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831,dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831_3_6__g2,dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831_3_6,One moment. I have found Best 25 Classic Christmas Songs - Old Xmas Music List for Your Holiday.,"Just a moment. I've found the Old Xmas Music List for Your Holiday, which features the Best 25 Classic Christmas Songs.",train
dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831,dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831_10_11__g1,dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831_10_11,Here is Top 100 Country Christmas Songs - Country Music Version Of Famous Christmas Songs and Carols.,"I have provided the Top 100 Country Christmas Songs, which features country music versions of famous Christmas songs and carols.",train
dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831,dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831_10_11__g2,dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831_10_11,Here is Top 100 Country Christmas Songs - Country Music Version Of Famous Christmas Songs and Carols.,"Here is the list of Top 100 Country Christmas Songs, featuring country music versions of well-known Christmas carols and songs.",train
dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831,dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831_12_15__g1,dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831_12_15,Here is Christmas Rock Top 20 Best Rock Christmas Songs Ever.,I have provided the Christmas Rock Top 20 Best Rock Christmas Songs Ever.,train
dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831,dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831_12_15__g2,dlg-7dc77c39-f41d-47f9-aff1-0174ccdd9831_12_15,Here is Christmas Rock Top 20 Best Rock Christmas Songs Ever.,Here is the list of the 20 Best Rock Christmas Songs Ever from the Christmas Rock Top.,train
dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982,dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982_1_5__g1,dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982_1_5,"Some R.E.M., is that correct? Here is Houston by R.E.M.","So, it's some R.E.M., right? Here is the song Houston by R.E.M.",test
dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982,dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982_1_5__g2,dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982_1_5,"Some R.E.M., is that correct? Here is Houston by R.E.M.","You're looking for some R.E.M., is that right? Here is Houston by R.E.M.",test
dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982,dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982_6_7__g1,dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982_6_7,"Sure, here is Losing My Religion by R.E.M.","Of course, here is the song Losing My Religion by R.E.M.",test
dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982,dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982_6_7__g2,dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982_6_7,"Sure, here is Losing My Religion by R.E.M.","Certainly, here is R.E.M.'s Losing My Religion.",test
dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982,dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982_8_15__g1,dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982_8_15,"Sure, here is Everybody Hurts by our R.E.M.","Of course, here is Everybody Hurts by R.E.M.",test
dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982,dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982_8_15__g2,dlg-7e0b2eb4-db1c-4b51-8f3d-0e79bce96982_8_15,"Sure, here is Everybody Hurts by our R.E.M.","Certainly, here is the song Everybody Hurts by R.E.M.",test
dlg-7e4d597b-66f8-423b-a637-22be1b560a94,dlg-7e4d597b-66f8-423b-a637-22be1b560a94_4_5__g1,dlg-7e4d597b-66f8-423b-a637-22be1b560a94_4_5,Here's the song Dancing Queen by ABBA.,I have the song Dancing Queen by ABBA for you.,train
dlg-7e4d597b-66f8-423b-a637-22be1b560a94,dlg-7e4d597b-66f8-423b-a637-22be1b560a94_4_5__g2,dlg-7e4d597b-66f8-423b-a637-22be1b560a94_4_5,Here's the song Dancing Queen by ABBA.,"Here is ABBA's song, Dancing Queen.",train
dlg-7e4d597b-66f8-423b-a637-22be1b560a94,dlg-7e4d597b-66f8-423b-a637-22be1b560a94_7_9__g1,dlg-7e4d597b-66f8-423b-a637-22be1b560a94_7_9,"Here's the song Ring Ring by ABBA, a song from their first album called Ring Ring.","I have here the song Ring Ring by ABBA, which is featured on their first album, also titled Ring Ring.",train
dlg-7e4d597b-66f8-423b-a637-22be1b560a94,dlg-7e4d597b-66f8-423b-a637-22be1b560a94_7_9__g2,dlg-7e4d597b-66f8-423b-a637-22be1b560a94_7_9,"Here's the song Ring Ring by ABBA, a song from their first album called Ring Ring.","Here is ABBA's song Ring Ring, taken from their first album, which is called Ring Ring.",train
dlg-7e4d597b-66f8-423b-a637-22be1b560a94,dlg-7e4d597b-66f8-423b-a637-22be1b560a94_11_12__g1,dlg-7e4d597b-66f8-423b-a637-22be1b560a94_11_12,Here's the song take a chance on me. Performed live in Switzerland in 1979.,"I have the song 'Take a Chance on Me' for you, which was performed live in Switzerland in 1979.",train
dlg-7e4d597b-66f8-423b-a637-22be1b560a94,dlg-7e4d597b-66f8-423b-a637-22be1b560a94_11_12__g2,dlg-7e4d597b-66f8-423b-a637-22be1b560a94_11_12,Here's the song take a chance on me. Performed live in Switzerland in 1979.,"Here is 'Take a Chance on Me,' a live performance from Switzerland in 1979.",train
dlg-7e4da772-15ac-4e91-a07f-333fd81043e3,dlg-7e4da772-15ac-4e91-a07f-333fd81043e3_3_4__g1,dlg-7e4da772-15ac-4e91-a07f-333fd81043e3_3_4,Merle haggard - Are The Good Times Really Over.,Merle haggard - Are The Good Times Really Over.,train
dlg-7e4da772-15ac-4e91-a07f-333fd81043e3,dlg-7e4da772-15ac-4e91-a07f-333fd81043e3_3_4__g2,dlg-7e4da772-15ac-4e91-a07f-333fd81043e3_3_4,Merle haggard - Are The Good Times Really Over.,Are The Good Times Really Over by Merle haggard.,train
dlg-7e4da772-15ac-4e91-a07f-333fd81043e3,dlg-7e4da772-15ac-4e91-a07f-333fd81043e3_7_10__g1,dlg-7e4da772-15ac-4e91-a07f-333fd81043e3_7_10,That's The Way Love Goes - Merle Haggard.,That's The Way Love Goes by Merle Haggard.,train
dlg-7e4da772-15ac-4e91-a07f-333fd81043e3,dlg-7e4da772-15ac-4e91-a07f-333fd81043e3_7_10__g2,dlg-7e4da772-15ac-4e91-a07f-333fd81043e3_7_10,That's The Way Love Goes - Merle Haggard.,You're listening to Merle Haggard's 'The Way Love Goes'.,train
dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f,dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f_2_5__g1,dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f_2_5,"Sure, let me find you a rolling stones song. Here is Gimme Shelter by The Rolling Stones.","Of course, I can find a song by the Rolling Stones for you. Here is Gimme Shelter by The Rolling Stones.",train
dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f,dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f_2_5__g2,dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f_2_5,"Sure, let me find you a rolling stones song. Here is Gimme Shelter by The Rolling Stones.","Certainly, let me locate a Rolling Stones track for you. Here is The Rolling Stones' Gimme Shelter.",train
dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f,dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f_6_10__g1,dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f_6_10,Here is I Can't Get No Satisfaction by The Rolling Stones.,I'm providing I Can't Get No Satisfaction by The Rolling Stones.,train
dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f,dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f_6_10__g2,dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f_6_10,Here is I Can't Get No Satisfaction by The Rolling Stones.,Here is the song I Can't Get No Satisfaction by The Rolling Stones.,train
dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f,dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f_11_14__g1,dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f_11_14,Here is Ruby Tuesday by The Rolling Stones.,I have provided Ruby Tuesday by The Rolling Stones for you.,train
dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f,dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f_11_14__g2,dlg-7e597c0c-c7df-4bfb-84a8-927583f97e8f_11_14,Here is Ruby Tuesday by The Rolling Stones.,"Please enjoy Ruby Tuesday by The Rolling Stones, which I have shared here.",train
dlg-7e6a146e-244d-4be7-a556-bf41ea6c60f2,dlg-7e6a146e-244d-4be7-a556-bf41ea6c60f2_2_5__g1,dlg-7e6a146e-244d-4be7-a556-bf41ea6c60f2_2_5,"Sure, let me find that song from Oasis. Here is Oasis - Morning Glory.","Of course, I will look for that Oasis track for you. Here is Oasis - Morning Glory.",train
dlg-7e6a146e-244d-4be7-a556-bf41ea6c60f2,dlg-7e6a146e-244d-4be7-a556-bf41ea6c60f2_2_5__g2,dlg-7e6a146e-244d-4be7-a556-bf41ea6c60f2_2_5,"Sure, let me find that song from Oasis. Here is Oasis - Morning Glory.","Certainly, let me locate that song by Oasis. Here is Oasis - Morning Glory.",train
